CustomerID,RecencyDays,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,CustomerSegment
18228,78.0,2,779.9,2,4,3,9,Medium Value
17181,78.0,3,465.37,2,3,4,9,Medium Value
16773,78.0,3,421.24,2,3,4,9,Medium Value
13853,78.0,1,1090.14,2,4,3,9,Medium Value
12446,78.0,1,1002.31,2,4,3,9,Medium Value
13827,78.0,3,412.05,2,3,4,9,Medium Value
14537,79.0,2,641.4,2,4,3,9,Medium Value
12667,79.0,1,620.13,2,4,3,9,Medium Value
13865,79.0,4,501.56,2,3,4,9,Medium Value
14761,79.0,3,447.92,2,3,4,9,Medium Value
13109,81.0,3,1134.03,3,3,3,9,Medium Value
16136,81.0,4,946.8,3,3,3,9,Medium Value
12607,81.0,1,1579.51,3,4,2,9,Medium Value
14529,81.0,3,620.04,3,3,3,9,Medium Value
15886,81.0,4,1052.87,3,3,3,9,Medium Value
14128,82.0,3,924.21,3,3,3,9,Medium Value
16380,82.0,1,1780.59,3,4,2,9,Medium Value
16518,82.0,4,959.37,3,3,3,9,Medium Value
12492,84.0,3,715.21,3,3,3,9,Medium Value
12885,84.0,3,1175.22,3,3,3,9,Medium Value
13169,84.0,3,840.08,3,3,3,9,Medium Value
15706,85.0,4,1060.56,3,3,3,9,Medium Value
13359,85.0,2,1043.31,3,3,3,9,Medium Value
14959,85.0,4,695.42,3,3,3,9,Medium Value
15766,85.0,3,831.06,3,3,3,9,Medium Value
12923,85.0,3,789.87,3,3,3,9,Medium Value
15264,85.0,2,848.4,3,3,3,9,Medium Value
13422,85.0,1,2626.3,3,4,2,9,Medium Value
13602,86.0,4,1025.17,3,3,3,9,Medium Value
16160,86.0,2,1025.44,3,3,3,9,Medium Value
15244,86.0,3,912.08,3,3,3,9,Medium Value
15276,87.0,4,649.53,3,3,3,9,Medium Value
16882,88.0,3,705.12,3,3,3,9,Medium Value
12413,88.0,4,999.45,3,3,3,9,Medium Value
16183,88.0,4,1077.81,3,3,3,9,Medium Value
15091,88.0,3,1046.61,3,3,3,9,Medium Value
14193,89.0,3,1210.19,3,3,3,9,Medium Value
12822,92.0,2,948.88,3,3,3,9,Medium Value
12703,92.0,4,1006.53,3,3,3,9,Medium Value
17724,92.0,3,1033.0,3,3,3,9,Medium Value
14475,93.0,4,1151.15,3,3,3,9,Medium Value
13741,93.0,3,668.43,3,3,3,9,Medium Value
17513,93.0,3,1158.8,3,3,3,9,Medium Value
16321,93.0,7,604.55,3,2,4,9,Medium Value
13016,94.0,3,789.89,3,3,3,9,Medium Value
17805,95.0,2,927.03,3,3,3,9,Medium Value
17788,95.0,2,1117.9,3,3,3,9,Medium Value
14272,95.0,4,920.81,3,3,3,9,Medium Value
13514,95.0,4,815.9,3,3,3,9,Medium Value
16468,95.0,3,787.52,3,3,3,9,Medium Value
15243,95.0,2,927.28,3,3,3,9,Medium Value
17674,95.0,2,851.7,3,3,3,9,Medium Value
13233,95.0,4,1176.46,3,3,3,9,Medium Value
15626,96.0,3,1067.52,3,3,3,9,Medium Value
16198,96.0,2,1030.04,3,3,3,9,Medium Value
12545,96.0,2,1000.39,3,3,3,9,Medium Value
14561,96.0,3,1080.76,3,3,3,9,Medium Value
14880,98.0,3,706.19,3,3,3,9,Medium Value
16978,98.0,3,768.88,3,3,3,9,Medium Value
17480,99.0,2,902.03,3,3,3,9,Medium Value
13486,99.0,3,1122.41,3,3,3,9,Medium Value
17172,100.0,3,956.57,3,3,3,9,Medium Value
14887,100.0,1,1862.0,3,4,2,9,Medium Value
13038,101.0,3,908.46,3,3,3,9,Medium Value
18017,102.0,4,688.0,3,3,3,9,Medium Value
17058,103.0,3,1179.89,3,3,3,9,Medium Value
15947,104.0,1,1708.24,3,4,2,9,Medium Value
12871,105.0,3,744.02,3,3,3,9,Medium Value
12434,105.0,3,1103.43,3,3,3,9,Medium Value
17846,106.0,1,2033.1,3,4,2,9,Medium Value
12722,106.0,4,997.63,3,3,3,9,Medium Value
14753,108.0,2,869.51,3,3,3,9,Medium Value
17037,108.0,1,1267.32,3,4,2,9,Medium Value
16451,109.0,3,1013.15,3,3,3,9,Medium Value
16141,109.0,2,955.94,3,3,3,9,Medium Value
16211,109.0,3,1090.59,3,3,3,9,Medium Value
15198,113.0,5,571.35,3,2,4,9,Medium Value
14223,113.0,3,991.13,3,3,3,9,Medium Value
13925,113.0,4,678.25,3,3,3,9,Medium Value
15653,114.0,2,877.44,3,3,3,9,Medium Value
15488,114.0,5,431.92,3,2,4,9,Medium Value
13122,115.0,2,922.39,3,3,3,9,Medium Value
15462,115.0,4,737.05,3,3,3,9,Medium Value
13744,116.0,2,1156.36,3,3,3,9,Medium Value
12616,116.0,3,1131.1,3,3,3,9,Medium Value
15364,117.0,2,913.19,3,3,3,9,Medium Value
13548,117.0,3,908.99,3,3,3,9,Medium Value
12710,118.0,3,1149.02,3,3,3,9,Medium Value
14463,119.0,4,786.57,3,3,3,9,Medium Value
13376,120.0,3,1019.76,3,3,3,9,Medium Value
13045,120.0,3,808.92,3,3,3,9,Medium Value
16278,121.0,3,1117.84,3,3,3,9,Medium Value
16806,124.0,4,801.49,3,3,3,9,Medium Value
13778,124.0,4,1124.49,3,3,3,9,Medium Value
13301,125.0,4,618.09,3,3,3,9,Medium Value
13000,128.0,4,1032.5,3,3,3,9,Medium Value
17134,128.0,3,637.1,3,3,3,9,Medium Value
17256,128.0,5,498.93,3,2,4,9,Medium Value
17398,136.0,3,653.38,3,3,3,9,Medium Value
16902,137.0,1,1706.88,3,4,2,9,Medium Value
16961,137.0,3,794.56,3,3,3,9,Medium Value
13720,137.0,4,799.9,3,3,3,9,Medium Value
17958,137.0,2,973.88,3,3,3,9,Medium Value
18143,137.0,2,1000.16,3,3,3,9,Medium Value
14024,143.0,3,645.74,3,3,3,9,Medium Value
13217,143.0,4,666.48,3,3,3,9,Medium Value
15247,143.0,3,976.06,3,3,3,9,Medium Value
13513,148.0,3,824.59,3,3,3,9,Medium Value
16572,148.0,3,1009.6,3,3,3,9,Medium Value
15254,148.0,3,1088.35,3,3,3,9,Medium Value
13850,150.0,1,1595.48,3,4,2,9,Medium Value
14133,151.0,4,911.14,3,3,3,9,Medium Value
12942,152.0,3,942.65,3,3,3,9,Medium Value
13388,152.0,3,1185.65,3,3,3,9,Medium Value
15639,155.0,3,1065.08,3,3,3,9,Medium Value
16696,156.0,4,657.9,3,3,3,9,Medium Value
16447,156.0,3,775.14,3,3,3,9,Medium Value
17312,160.0,3,644.3,3,3,3,9,Medium Value
17962,163.0,4,687.42,3,3,3,9,Medium Value
17866,164.0,3,1134.95,3,3,3,9,Medium Value
15713,164.0,4,1010.79,3,3,3,9,Medium Value
12815,169.0,2,1063.46,3,3,3,9,Medium Value
14891,169.0,4,1106.73,3,3,3,9,Medium Value
12915,170.0,4,1174.75,3,3,3,9,Medium Value
12405,170.0,1,1710.39,3,4,2,9,Medium Value
16998,171.0,5,402.0,3,2,4,9,Medium Value
15577,172.0,5,397.98,3,2,4,9,Medium Value
18037,175.0,15,167.42,3,1,5,9,Medium Value
12648,176.0,4,1112.0,3,3,3,9,Medium Value
14645,178.0,3,876.89,3,3,3,9,Medium Value
14352,178.0,4,1078.96,3,3,3,9,Medium Value
16146,178.0,4,946.38,3,3,3,9,Medium Value
18142,178.0,2,1019.52,3,3,3,9,Medium Value
16344,179.0,4,842.42,3,3,3,9,Medium Value
17464,179.0,3,1000.94,3,3,3,9,Medium Value
14338,182.0,3,928.1,3,3,3,9,Medium Value
17123,183.0,3,977.17,3,3,3,9,Medium Value
14803,183.0,3,845.55,3,3,3,9,Medium Value
13656,186.0,4,1078.85,3,3,3,9,Medium Value
18193,186.0,3,1207.35,3,3,3,9,Medium Value
17980,186.0,4,1033.42,3,3,3,9,Medium Value
13453,187.0,3,781.69,3,3,3,9,Medium Value
15644,187.0,4,813.0,3,3,3,9,Medium Value
17704,190.0,2,885.19,3,3,3,9,Medium Value
13937,190.0,2,880.13,3,3,3,9,Medium Value
14998,191.0,4,770.73,3,3,3,9,Medium Value
15921,194.0,4,802.11,3,3,3,9,Medium Value
13005,195.0,4,999.68,3,3,3,9,Medium Value
17616,195.0,4,1060.8,3,3,3,9,Medium Value
13951,197.0,3,674.45,3,3,3,9,Medium Value
17749,199.0,3,1026.18,3,3,3,9,Medium Value
13936,201.0,3,939.66,3,3,3,9,Medium Value
16614,204.0,3,1179.79,3,3,3,9,Medium Value
14231,205.0,4,1235.62,3,3,3,9,Medium Value
13811,205.0,3,814.5,3,3,3,9,Medium Value
16832,205.0,5,417.61,3,2,4,9,Medium Value
13395,206.0,3,1180.23,3,3,3,9,Medium Value
17707,206.0,8,609.3,3,2,4,9,Medium Value
14375,206.0,3,1132.99,3,3,3,9,Medium Value
17708,209.0,4,887.93,3,3,3,9,Medium Value
12601,211.0,6,681.26,4,2,3,9,Medium Value
13294,211.0,3,1689.53,4,3,2,9,Medium Value
17531,211.0,3,1266.82,4,3,2,9,Medium Value
18190,213.0,5,745.62,4,2,3,9,Medium Value
12426,215.0,2,1345.21,4,3,2,9,Medium Value
16034,217.0,6,928.72,4,2,3,9,Medium Value
16275,217.0,3,2151.11,4,3,2,9,Medium Value
17770,219.0,5,1143.27,4,2,3,9,Medium Value
17955,220.0,6,949.9,4,2,3,9,Medium Value
18202,220.0,3,1396.99,4,3,2,9,Medium Value
13223,221.0,6,969.12,4,2,3,9,Medium Value
16226,224.0,5,672.17,4,2,3,9,Medium Value
17871,226.0,5,1118.99,4,2,3,9,Medium Value
15813,229.0,2,1303.91,4,3,2,9,Medium Value
16244,233.0,2,2579.38,4,3,2,9,Medium Value
17889,233.0,7,774.87,4,2,3,9,Medium Value
14920,234.0,3,1607.17,4,3,2,9,Medium Value
16306,234.0,7,1192.82,4,2,3,9,Medium Value
13723,238.0,6,1209.2,4,2,3,9,Medium Value
12414,238.0,6,952.41,4,2,3,9,Medium Value
17604,238.0,6,945.93,4,2,3,9,Medium Value
17578,239.0,7,1047.33,4,2,3,9,Medium Value
15759,239.0,7,830.93,4,2,3,9,Medium Value
17849,239.0,8,1063.76,4,2,3,9,Medium Value
14245,241.0,2,1693.45,4,3,2,9,Medium Value
14304,244.0,3,1725.01,4,3,2,9,Medium Value
16698,248.0,2,1998.0,4,3,2,9,Medium Value
12573,248.0,5,717.41,4,2,3,9,Medium Value
12585,255.0,2,2040.1,4,3,2,9,Medium Value
16947,257.0,5,955.21,4,2,3,9,Medium Value
12639,259.0,3,1312.37,4,3,2,9,Medium Value
17362,260.0,7,1024.04,4,2,3,9,Medium Value
14619,267.0,2,1291.24,4,3,2,9,Medium Value
16586,270.0,3,1462.78,4,3,2,9,Medium Value
13462,274.0,5,1153.85,4,2,3,9,Medium Value
16980,276.0,3,1473.33,4,3,2,9,Medium Value
13803,276.0,3,1338.91,4,3,2,9,Medium Value
12811,282.0,5,1033.9,4,2,3,9,Medium Value
14693,285.0,7,1165.36,4,2,3,9,Medium Value
16256,287.0,3,1629.37,4,3,2,9,Medium Value
16716,288.0,3,2149.68,4,3,2,9,Medium Value
12514,288.0,2,1597.76,4,3,2,9,Medium Value
16377,288.0,2,1308.48,4,3,2,9,Medium Value
16917,298.0,2,1857.83,4,3,2,9,Medium Value
14247,299.0,5,772.66,4,2,3,9,Medium Value
12873,303.0,3,2027.3,4,3,2,9,Medium Value
16792,303.0,5,623.46,4,2,3,9,Medium Value
13501,309.0,3,2885.11,4,3,2,9,Medium Value
17499,311.0,2,1341.39,4,3,2,9,Medium Value
13151,316.0,3,2580.74,4,3,2,9,Medium Value
14935,318.0,2,2849.83,4,3,2,9,Medium Value
14176,318.0,5,916.01,4,2,3,9,Medium Value
17358,324.0,5,866.05,4,2,3,9,Medium Value
13800,330.0,3,1679.56,4,3,2,9,Medium Value
17356,333.0,5,946.47,4,2,3,9,Medium Value
17062,335.0,6,1208.22,4,2,3,9,Medium Value
12591,338.0,3,1352.15,4,3,2,9,Medium Value
15661,338.0,8,1215.95,4,2,3,9,Medium Value
16222,339.0,2,1345.22,4,3,2,9,Medium Value
16387,344.0,5,918.55,4,2,3,9,Medium Value
15266,359.0,5,852.21,4,2,3,9,Medium Value
16282,361.0,3,1307.58,4,3,2,9,Medium Value
15224,379.0,5,871.36,4,2,3,9,Medium Value
16795,386.0,3,2492.39,4,3,2,9,Medium Value
14437,387.0,5,958.84,4,2,3,9,Medium Value
16658,389.0,6,814.07,4,2,3,9,Medium Value
12791,395.0,6,1056.11,4,2,3,9,Medium Value
18074,395.0,2,1509.04,4,3,2,9,Medium Value
17281,395.0,6,797.85,4,2,3,9,Medium Value
17814,396.0,2,1617.32,4,3,2,9,Medium Value
12870,396.0,3,1676.95,4,3,2,9,Medium Value
17322,397.0,5,922.59,4,2,3,9,Medium Value
14454,397.0,5,977.3,4,2,3,9,Medium Value
13019,400.0,6,1229.95,4,2,3,9,Medium Value
18025,400.0,6,1177.72,4,2,3,9,Medium Value
16699,401.0,7,994.6,4,2,3,9,Medium Value
16155,402.0,5,796.9,4,2,3,9,Medium Value
14679,403.0,3,1289.44,4,3,2,9,Medium Value
14994,403.0,5,960.63,4,2,3,9,Medium Value
16946,404.0,5,1222.04,4,2,3,9,Medium Value
13156,406.0,3,1586.54,4,3,2,9,Medium Value
12629,407.0,2,1558.22,4,3,2,9,Medium Value
13665,407.0,3,1711.66,4,3,2,9,Medium Value
16314,410.0,3,1491.4,4,3,2,9,Medium Value
13293,413.0,6,1192.94,4,2,3,9,Medium Value
16199,413.0,7,942.75,4,2,3,9,Medium Value
13857,414.0,6,1001.01,4,2,3,9,Medium Value
14615,415.0,5,951.76,4,2,3,9,Medium Value
17726,416.0,7,1092.06,4,2,3,9,Medium Value
14275,417.0,6,1189.38,4,2,3,9,Medium Value
15441,417.0,3,1254.21,4,3,2,9,Medium Value
13377,417.0,2,1552.88,4,3,2,9,Medium Value
13154,420.0,3,1624.84,4,3,2,9,Medium Value
12389,424.0,3,1433.33,4,3,2,9,Medium Value
14490,427.0,2,1273.47,4,3,2,9,Medium Value
17853,428.0,3,1608.19,4,3,2,9,Medium Value
16129,428.0,3,1396.05,4,3,2,9,Medium Value
17478,429.0,2,1272.8,4,3,2,9,Medium Value
15876,430.0,2,1449.14,4,3,2,9,Medium Value
12926,432.0,4,1548.46,5,2,2,9,Medium Value
12960,435.0,4,1322.07,5,2,2,9,Medium Value
16167,435.0,5,1386.12,5,2,2,9,Medium Value
14469,437.0,4,2112.21,5,2,2,9,Medium Value
13152,438.0,7,2146.38,5,2,2,9,Medium Value
17822,441.0,5,2188.5,5,2,2,9,Medium Value
15202,441.0,3,6001.49,5,3,1,9,Medium Value
16176,442.0,4,2052.69,5,2,2,9,Medium Value
14316,443.0,5,1370.34,5,2,2,9,Medium Value
17851,443.0,6,1563.34,5,2,2,9,Medium Value
16772,444.0,3,3723.55,5,3,1,9,Medium Value
13440,444.0,7,1295.25,5,2,2,9,Medium Value
17465,447.0,7,2542.79,5,2,2,9,Medium Value
14186,448.0,5,1550.63,5,2,2,9,Medium Value
16329,448.0,4,1703.07,5,2,2,9,Medium Value
14492,451.0,7,1921.91,5,2,2,9,Medium Value
13920,452.0,4,1774.68,5,2,2,9,Medium Value
13360,452.0,4,1553.65,5,2,2,9,Medium Value
16331,453.0,6,2037.7,5,2,2,9,Medium Value
14225,456.0,4,2037.02,5,2,2,9,Medium Value
12806,456.0,4,2878.96,5,2,2,9,Medium Value
12975,458.0,6,2100.09,5,2,2,9,Medium Value
14634,459.0,4,2124.46,5,2,2,9,Medium Value
14933,465.0,4,1770.0,5,2,2,9,Medium Value
13443,469.0,6,1280.16,5,2,2,9,Medium Value
15629,471.0,4,2240.9,5,2,2,9,Medium Value
16032,477.0,6,1970.45,5,2,2,9,Medium Value
15972,477.0,5,1810.27,5,2,2,9,Medium Value
15141,479.0,7,1388.47,5,2,2,9,Medium Value
13916,485.0,4,1275.81,5,2,2,9,Medium Value
18258,485.0,6,2059.67,5,2,2,9,Medium Value
16290,486.0,4,2069.3,5,2,2,9,Medium Value
13478,490.0,5,2215.78,5,2,2,9,Medium Value
12765,493.0,6,1404.58,5,2,2,9,Medium Value
16004,496.0,5,2146.39,5,2,2,9,Medium Value
16631,503.0,7,1892.52,5,2,2,9,Medium Value
13783,509.0,4,1542.09,5,2,2,9,Medium Value
12737,519.0,2,3710.5,5,3,1,9,Medium Value
13855,522.0,4,1310.34,5,2,2,9,Medium Value
16736,527.0,5,2956.56,5,2,2,9,Medium Value
16467,530.0,7,2869.16,5,2,2,9,Medium Value
13074,532.0,4,1378.74,5,2,2,9,Medium Value
16158,543.0,9,628.32,5,1,3,9,Medium Value
12469,543.0,2,3070.54,5,3,1,9,Medium Value
18214,552.0,4,1780.34,5,2,2,9,Medium Value
12932,560.0,8,1698.56,5,2,2,9,Medium Value
17610,561.0,5,1529.49,5,2,2,9,Medium Value
14028,571.0,3,10396.5,5,3,1,9,Medium Value
16335,573.0,7,2774.0,5,2,2,9,Medium Value
16067,583.0,3,3395.29,5,3,1,9,Medium Value
17113,595.0,6,2322.59,5,2,2,9,Medium Value
12549,596.0,6,1575.68,5,2,2,9,Medium Value
16749,612.0,2,4387.08,5,3,1,9,Medium Value
13935,618.0,3,6116.92,5,3,1,9,Medium Value
15911,644.0,8,1702.34,5,2,2,9,Medium Value
16296,647.0,4,1313.67,5,2,2,9,Medium Value
15760,652.0,2,13916.34,5,3,1,9,Medium Value
18051,655.0,7,2282.28,5,2,2,9,Medium Value
14091,675.0,2,9530.08,5,3,1,9,Medium Value
12713,21.0,1,848.55,1,4,3,8,Medium Value
15344,22.0,3,563.94,1,3,4,8,Medium Value
14569,22.0,4,598.98,1,3,4,8,Medium Value
17830,22.0,3,398.7,1,3,4,8,Medium Value
18273,23.0,4,357.0,1,3,4,8,Medium Value
17835,24.0,3,350.64,1,3,4,8,Medium Value
14910,24.0,4,434.35,1,3,4,8,Medium Value
12478,25.0,1,680.99,1,4,3,8,Medium Value
15274,25.0,2,716.57,1,4,3,8,Medium Value
13083,25.0,3,395.43,1,3,4,8,Medium Value
16851,25.0,3,342.45,1,3,4,8,Medium Value
17254,25.0,3,470.73,1,3,4,8,Medium Value
16149,26.0,3,422.22,1,3,4,8,Medium Value
12719,26.0,2,644.95,1,4,3,8,Medium Value
15773,26.0,2,774.52,1,4,3,8,Medium Value
12827,26.0,3,430.15,1,3,4,8,Medium Value
13822,26.0,2,632.0,1,4,3,8,Medium Value
13596,26.0,2,697.04,1,4,3,8,Medium Value
13558,27.0,4,605.06,1,3,4,8,Medium Value
14594,28.0,2,634.83,1,4,3,8,Medium Value
16038,28.0,3,471.78,1,3,4,8,Medium Value
17014,29.0,3,586.33,1,3,4,8,Medium Value
15060,29.0,4,303.09,1,3,4,8,Medium Value
13040,30.0,2,676.99,1,4,3,8,Medium Value
17736,30.0,3,377.44,1,3,4,8,Medium Value
15467,30.0,3,524.88,1,3,4,8,Medium Value
12953,31.0,2,828.81,1,4,3,8,Medium Value
13428,31.0,3,499.98,1,3,4,8,Medium Value
15239,31.0,2,780.59,1,4,3,8,Medium Value
15206,31.0,4,420.3,1,3,4,8,Medium Value
17466,31.0,2,763.28,1,4,3,8,Medium Value
17772,32.0,3,384.77,1,3,4,8,Medium Value
13496,32.0,2,653.33,1,4,3,8,Medium Value
13928,32.0,4,464.57,1,3,4,8,Medium Value
16800,32.0,1,1201.49,1,4,3,8,Medium Value
16364,33.0,2,707.04,1,4,3,8,Medium Value
13914,33.0,2,626.45,1,4,3,8,Medium Value
16024,33.0,3,484.2,1,3,4,8,Medium Value
17557,35.0,4,575.46,1,3,4,8,Medium Value
13525,35.0,2,628.78,1,4,3,8,Medium Value
16856,36.0,3,358.49,1,3,4,8,Medium Value
17727,36.0,1,1060.25,1,4,3,8,Medium Value
13207,36.0,4,535.86,1,3,4,8,Medium Value
16596,37.0,4,579.63,1,3,4,8,Medium Value
12465,38.0,2,742.19,1,4,3,8,Medium Value
12920,38.0,4,488.09,1,3,4,8,Medium Value
13247,39.0,4,501.12,1,3,4,8,Medium Value
16406,40.0,3,552.68,1,3,4,8,Medium Value
12658,40.0,1,686.05,1,4,3,8,Medium Value
13430,40.0,2,679.45,1,4,3,8,Medium Value
17384,40.0,3,507.55,1,3,4,8,Medium Value
17425,40.0,2,759.17,1,4,3,8,Medium Value
13565,40.0,3,414.8,1,3,4,8,Medium Value
18127,40.0,4,561.53,1,3,4,8,Medium Value
15745,40.0,4,1094.59,2,3,3,8,Medium Value
16411,40.0,4,910.19,2,3,3,8,Medium Value
15988,40.0,3,770.09,2,3,3,8,Medium Value
14359,40.0,3,912.18,2,3,3,8,Medium Value
16533,40.0,3,1095.56,2,3,3,8,Medium Value
17561,40.0,4,722.34,2,3,3,8,Medium Value
13212,40.0,3,788.08,2,3,3,8,Medium Value
15919,41.0,2,910.61,2,3,3,8,Medium Value
17779,42.0,3,658.57,2,3,3,8,Medium Value
15933,42.0,3,1107.46,2,3,3,8,Medium Value
15088,42.0,2,1160.07,2,3,3,8,Medium Value
16924,42.0,3,846.75,2,3,3,8,Medium Value
18034,42.0,3,793.7,2,3,3,8,Medium Value
16414,43.0,5,559.71,2,2,4,8,Medium Value
17163,43.0,4,699.78,2,3,3,8,Medium Value
12427,43.0,3,1129.3,2,3,3,8,Medium Value
14234,43.0,4,775.46,2,3,3,8,Medium Value
16009,43.0,4,992.71,2,3,3,8,Medium Value
16070,43.0,2,852.15,2,3,3,8,Medium Value
17397,43.0,3,1233.18,2,3,3,8,Medium Value
14034,43.0,3,651.82,2,3,3,8,Medium Value
16869,43.0,4,825.42,2,3,3,8,Medium Value
17461,44.0,3,757.46,2,3,3,8,Medium Value
18006,44.0,4,997.86,2,3,3,8,Medium Value
12991,44.0,3,764.82,2,3,3,8,Medium Value
14851,44.0,3,829.41,2,3,3,8,Medium Value
16204,44.0,3,944.24,2,3,3,8,Medium Value
13447,44.0,3,1129.14,2,3,3,8,Medium Value
15900,44.0,4,900.4,2,3,3,8,Medium Value
16916,44.0,4,1123.4,2,3,3,8,Medium Value
12640,45.0,3,1174.58,2,3,3,8,Medium Value
18246,45.0,3,758.82,2,3,3,8,Medium Value
17198,45.0,3,1213.88,2,3,3,8,Medium Value
15269,45.0,3,1225.36,2,3,3,8,Medium Value
15679,45.0,4,781.28,2,3,3,8,Medium Value
18123,45.0,3,684.59,2,3,3,8,Medium Value
14714,45.0,4,906.24,2,3,3,8,Medium Value
18043,45.0,3,875.97,2,3,3,8,Medium Value
17777,45.0,3,665.86,2,3,3,8,Medium Value
15582,46.0,3,682.91,2,3,3,8,Medium Value
12883,46.0,4,703.47,2,3,3,8,Medium Value
12642,46.0,3,1013.26,2,3,3,8,Medium Value
14953,46.0,4,1013.77,2,3,3,8,Medium Value
15863,46.0,5,358.7,2,2,4,8,Medium Value
14902,47.0,3,1035.62,2,3,3,8,Medium Value
18263,47.0,3,1213.16,2,3,3,8,Medium Value
12689,47.0,2,1247.61,2,3,3,8,Medium Value
18211,47.0,5,600.07,2,2,4,8,Medium Value
16720,47.0,3,795.48,2,3,3,8,Medium Value
14382,47.0,2,1246.8,2,3,3,8,Medium Value
15449,47.0,3,974.52,2,3,3,8,Medium Value
15787,47.0,3,948.05,2,3,3,8,Medium Value
16460,49.0,3,814.72,2,3,3,8,Medium Value
16386,49.0,3,1102.59,2,3,3,8,Medium Value
12697,50.0,3,957.59,2,3,3,8,Medium Value
16903,50.0,3,1062.28,2,3,3,8,Medium Value
15238,50.0,3,1071.99,2,3,3,8,Medium Value
15184,50.0,4,689.95,2,3,3,8,Medium Value
12844,50.0,4,648.6,2,3,3,8,Medium Value
18217,50.0,4,945.04,2,3,3,8,Medium Value
18125,50.0,4,1142.99,2,3,3,8,Medium Value
17537,51.0,2,897.62,2,3,3,8,Medium Value
12541,51.0,3,981.18,2,3,3,8,Medium Value
14240,51.0,3,1247.49,2,3,3,8,Medium Value
17011,51.0,3,671.7,2,3,3,8,Medium Value
16751,52.0,1,1764.72,2,4,2,8,Medium Value
14108,52.0,4,1044.96,2,3,3,8,Medium Value
13046,52.0,3,949.25,2,3,3,8,Medium Value
16284,52.0,3,1029.77,2,3,3,8,Medium Value
13867,52.0,3,1015.29,2,3,3,8,Medium Value
17313,52.0,1,2328.84,2,4,2,8,Medium Value
16863,52.0,3,998.52,2,3,3,8,Medium Value
15406,52.0,4,975.87,2,3,3,8,Medium Value
15957,52.0,3,930.1,2,3,3,8,Medium Value
15763,53.0,2,1086.92,2,3,3,8,Medium Value
16637,53.0,4,1154.47,2,3,3,8,Medium Value
15870,54.0,4,862.61,2,3,3,8,Medium Value
17430,54.0,4,735.17,2,3,3,8,Medium Value
15618,54.0,4,776.85,2,3,3,8,Medium Value
16357,54.0,4,868.37,2,3,3,8,Medium Value
15025,54.0,2,1013.09,2,3,3,8,Medium Value
15839,54.0,3,1048.49,2,3,3,8,Medium Value
12638,54.0,2,921.49,2,3,3,8,Medium Value
15407,55.0,4,1056.44,2,3,3,8,Medium Value
15952,55.0,4,806.57,2,3,3,8,Medium Value
14971,56.0,3,1116.57,2,3,3,8,Medium Value
17703,56.0,4,1094.84,2,3,3,8,Medium Value
15707,56.0,4,945.58,2,3,3,8,Medium Value
16887,56.0,3,660.72,2,3,3,8,Medium Value
17979,56.0,4,757.71,2,3,3,8,Medium Value
17653,57.0,4,1207.56,2,3,3,8,Medium Value
17999,58.0,3,730.9,2,3,3,8,Medium Value
16884,59.0,4,1073.92,2,3,3,8,Medium Value
14383,59.0,3,1247.69,2,3,3,8,Medium Value
16830,60.0,4,1207.5,2,3,3,8,Medium Value
13726,60.0,2,1079.66,2,3,3,8,Medium Value
12588,60.0,4,958.78,2,3,3,8,Medium Value
16018,60.0,4,698.13,2,3,3,8,Medium Value
16969,60.0,3,650.41,2,3,3,8,Medium Value
16836,61.0,4,782.37,2,3,3,8,Medium Value
13103,61.0,3,709.64,2,3,3,8,Medium Value
13607,61.0,2,1078.31,2,3,3,8,Medium Value
15669,61.0,4,684.34,2,3,3,8,Medium Value
15385,61.0,3,942.08,2,3,3,8,Medium Value
15376,61.0,3,1233.36,2,3,3,8,Medium Value
14077,61.0,6,615.08,2,2,4,8,Medium Value
17255,61.0,4,799.13,2,3,3,8,Medium Value
16601,62.0,3,684.25,2,3,3,8,Medium Value
17418,63.0,3,670.06,2,3,3,8,Medium Value
16648,64.0,3,672.8,2,3,3,8,Medium Value
16680,64.0,3,821.45,2,3,3,8,Medium Value
13416,65.0,3,940.8,2,3,3,8,Medium Value
16345,65.0,2,1198.74,2,3,3,8,Medium Value
15835,65.0,4,954.09,2,3,3,8,Medium Value
14690,65.0,4,794.33,2,3,3,8,Medium Value
16415,65.0,3,719.44,2,3,3,8,Medium Value
16071,66.0,4,1076.8,2,3,3,8,Medium Value
13601,66.0,4,1185.14,2,3,3,8,Medium Value
15656,66.0,4,748.5,2,3,3,8,Medium Value
12398,67.0,1,1635.66,2,4,2,8,Medium Value
16023,67.0,3,719.81,2,3,3,8,Medium Value
15068,67.0,4,1176.85,2,3,3,8,Medium Value
16728,67.0,4,1054.67,2,3,3,8,Medium Value
15806,67.0,3,784.58,2,3,3,8,Medium Value
15801,67.0,3,1063.95,2,3,3,8,Medium Value
17423,67.0,3,1118.95,2,3,3,8,Medium Value
14139,67.0,4,1086.8,2,3,3,8,Medium Value
14997,67.0,4,776.6,2,3,3,8,Medium Value
12546,67.0,2,1161.5,2,3,3,8,Medium Value
14504,68.0,4,673.26,2,3,3,8,Medium Value
13918,70.0,2,1212.84,2,3,3,8,Medium Value
12403,71.0,2,1019.36,2,3,3,8,Medium Value
15469,71.0,3,874.25,2,3,3,8,Medium Value
13897,71.0,3,1160.72,2,3,3,8,Medium Value
14484,71.0,4,1070.98,2,3,3,8,Medium Value
